product_id,product_ref,currency_id,name,description,sku,isbn,mpn,category_id,price,cost,code,keywords,barcode,quantity,minimum_quantity,re_order_level,current_stock,rack_no,subtract_stock,image_id,status,created_at,created_user_id,updated_at,updated_user_id
116,7feaf409-8c82-11eb-939b-002590fd1374,1,Taper Bit Set  Screw Take Out ,,937*,,,32.0,1200.0,531.02,1,,,6,1,1,0,All,1,,1,2021-03-24 14:52:15,5,2025-02-22 16:54:16,5.0
117,445b0989-8c83-11eb-939b-002590fd1374,1,HSS Twist Drill Bit Set (AKDB-1125),,936,,,32.0,825.0,489.0,1,,,1,1,1,0,All,1,,1,2021-03-24 14:57:45,5,2022-02-15 04:23:46,5.0
118,85bcf323-8c83-11eb-939b-002590fd1374,1,Brass Block Padlock 70mm(DBBPL-0702),,940,,,37.0,1950.0,1353.0,1,,,2,1,1,0,N-2,1,,1,2021-03-24 14:59:34,5,2023-05-15 04:18:24,5.0
119,ca4d59ca-8c83-11eb-939b-002590fd1374,1,Masonry Drill Bit 10x120mm,,957*,,,32.0,480.0,260.0,1,,,3,1,5,0,N-1,1,,1,2021-03-24 15:01:29,5,2025-02-26 10:15:26,5.0
120,f8707a76-8c83-11eb-939b-002590fd1374,1,Masonry Drill Bit 4X75mm(DBM-111041),,961*,,,32.0,560.0,300.0,1,,,3,1,6,0,N-1,1,,1,2021-03-24 15:02:47,5,2025-03-03 05:37:29,5.0
121,4913efe2-8c84-11eb-939b-002590fd1374,1,Masonry Drill Bit 5X85mm(DBM-111051),,958*,,,32.0,560.0,300.0,1,,,4,1,5,0,N-1,1,,1,2021-03-24 15:05:02,5,2023-02-09 19:07:29,5.0
122,871bef96-8c84-11eb-939b-002590fd1374,1,Masonry Drill Bit 8X120mm(DBM-111081),,962*,,,32.0,480.0,264.0,1,,,3,1,3,0,N-1,1,,1,2021-03-24 15:06:46,5,2025-02-26 10:15:26,5.0
123,bac96d62-8c84-11eb-939b-002590fd1374,1,Masonry Drill Bit 10mm ,,959*,,,32.0,400.0,190.0,1,,,6,1,3,0,N-1,1,,1,2021-03-24 15:08:13,5,2025-03-19 05:12:53,5.0
124,f9964d15-8c84-11eb-939b-002590fd1374,1,Masonry Drill Bit 12X150mm(DBM-111101),,960*,,,32.0,580.0,220.0,1,,,10,1,3,0,N-1,1,,1,2021-03-24 15:09:58,5,2024-12-30 11:58:49,5.0
125,31286edf-8c85-11eb-939b-002590fd1374,1,Brass Polish 200ml,,935*,,,220.0,680.0,330.0,1,,,2,1,1,0,F-1,1,,1,2021-03-24 15:11:31,5,2024-06-13 08:45:35,4.0
126,663fa28d-8c85-11eb-939b-002590fd1374,1,Padlock 70mm,,941*,,,37.0,1650.0,800.0,1,,,3,1,1,0,F-2,1,,1,2021-03-24 15:13:00,5,2024-06-29 04:32:55,4.0
127,b86921e9-8c85-11eb-939b-002590fd1374,1,Brass Padlock 60mm,,DBPL-0602,,,37.0,1790.0,1206.0,1,,,0,1,1,0,All,1,,1,2021-03-24 15:15:18,5,2021-08-07 12:15:35,
128,02e4d14a-8c86-11eb-939b-002590fd1374,1,Adjustable Wrench 150mm( 6HADW-131062),,965,,,38.0,595.0,275.0,1,,,0,1,3,0,All,1,,1,2021-03-24 15:17:23,5,2022-03-14 08:51:14,5.0
129,415a35b3-8c86-11eb-939b-002590fd1374,1,Adjustable Wrench 6,,964*,,,38.0,750.0,550.0,1,,,2,1,1,0,P-1,1,,1,2021-03-24 15:19:08,5,2025-01-22 07:06:57,5.0
130,ba68ce69-8c86-11eb-939b-002590fd1374,1, ingco Bolt Cutter 12(HBC-0812),,997*,,,50.0,3450.0,1600.0,1,,,1,1,1,0,N-3,1,,1,2021-03-24 15:22:31,5,2024-10-18 10:12:45,5.0
131,f838e479-8c86-11eb-939b-002590fd1374,1,Bolt Cutter 14,,HBC-0814,,,50.0,1760.0,1260.0,1,,,0,1,1,0,N-3,1,,1,2021-03-24 15:24:15,5,2022-12-01 05:49:24,5.0
132,2f57d85d-8c87-11eb-939b-002590fd1374,1,Bolt Cutter 18,,HBC-0818,,,50.0,3950.0,1710.0,1,,,1,1,1,0,N-3,1,,1,2021-03-24 15:25:47,5,2022-07-29 17:53:22,5.0
133,65fef841-8c87-11eb-939b-002590fd1374,1,Bolt Cutter 24(HBC-0824),,998,,,50.0,2850.0,1828.0,1,,,0,1,1,0,All,1,,1,2021-03-24 15:27:19,5,2022-05-05 20:55:53,5.0
134,bd1b2422-8c87-11eb-939b-002590fd1374,1,Filter White Chain Saw,,1002*,,,87.0,220.0,100.0,1,,,10,1,1,0,All,1,,1,2021-03-24 15:29:45,5,2025-01-16 11:41:57,5.0
135,ecfee0ce-8c87-11eb-939b-002590fd1374,1,Bolt Cutter 48(HBC-0848),,1003,,,50.0,8350.0,5362.0,1,,,1,1,1,0,N-3,1,,1,2021-03-24 15:31:05,5,2022-07-29 17:53:59,5.0
136,42d4c204-8c88-11eb-939b-002590fd1374,1,Circlip Plier 7 External Bent Head(HCCP-011751),,991,,,40.0,650.0,356.0,1,,,-2,1,9,0,N-1,1,,1,2021-03-24 15:33:29,5,2024-01-31 06:56:41,5.0
137,adf5bad4-8c88-11eb-939b-002590fd1374,1,Circlip Plier 7 Internal Bent Head,,re entry,,,40.0,650.0,356.0,1,,,0,1,1,0,All,1,,1,2021-03-24 15:36:29,5,2022-03-14 17:18:26,5.0
138,384c3c2a-8c89-11eb-939b-002590fd1374,1,Combination Pliers 6 160mm(HCP-28168),,989,,,162.0,795.0,465.0,1,,,0,1,10,0,N-1,1,,1,2021-03-24 15:40:21,5,2022-11-14 04:59:39,5.0
139,6c50d9b9-8c89-11eb-939b-002590fd1374,1,Combi-Yaturu 6mm Inco(HCSPA-061),,970,,,6.0,195.0,123.0,1,,,0,1,3,0,All,1,,1,2021-03-24 15:41:48,5,2022-07-08 09:29:31,5.0
140,a98e840b-8c89-11eb-939b-002590fd1374,1,Combi-Yaturu 7mm Inco(HCSPA-071),,971,,,6.0,220.0,133.0,1,,,0,1,2,0,All,1,,1,2021-03-24 15:43:31,5,2022-07-08 09:29:31,5.0
141,ee304642-8c89-11eb-939b-002590fd1374,1,Combi-Yaturu 8mm Inco(HCSPA-081),,972,,,6.0,255.0,142.0,1,,,0,1,4,0,All,1,,1,2021-03-24 15:45:26,5,2022-02-02 07:34:57,5.0
142,1b98a264-8c8a-11eb-939b-002590fd1374,1,Combi-Yaturu 10mm Inco(HCSPA-101),,982,,,6.0,275.0,166.0,1,,,0,1,6,0,P-1,1,,1,2021-03-24 15:46:43,5,2023-04-11 08:51:53,5.0
143,523e1444-8c8a-11eb-939b-002590fd1374,1,Combi-Yaturu 11mm ,,983*,,,6.0,450.0,225.0,1,,,5,1,3,0,P-1,1,,1,2021-03-24 15:48:14,5,2025-02-10 05:20:03,5.0
144,92f35ada-8c8a-11eb-939b-002590fd1374,1,Combi-Yaturu 15mm inco(HCSPA-151),,984,,,6.0,395.0,218.0,1,,,0,1,3,0,All,1,,1,2021-03-24 15:50:03,5,2022-07-02 09:33:45,5.0
145,ac2580c9-8c8a-11eb-939b-002590fd1374,1,Combi-Yaturu 8mm,,1328*,,,89.0,395.0,245.0,1,,,16,1,4,0,B-1,1,,1,2021-03-24 15:50:45,5,2025-03-18 08:21:10,5.0
146,abc56e9a-8c8c-11eb-939b-002590fd1374,1,Combi-Yaturu 19mm Inco(HCSPA-191),,973,,,6.0,550.0,280.0,1,,,0,1,3,0,P-1,1,,1,2021-03-24 16:05:03,5,2023-05-31 12:58:18,5.0
147,cd6e924b-8c8c-11eb-939b-002590fd1374,1,Combi-Yaturu 20mmInco(HCSPA-201),,974,,,6.0,595.0,308.0,1,,,2,1,3,0,B-1,1,,1,2021-03-24 16:06:00,5,2024-05-21 17:04:07,5.0
148,f0ef85a8-8c8c-11eb-939b-002590fd1374,1,Combi-Yaturu 21mm Inco(HCSPA-211),,975*,,,6.0,1550.0,480.0,1,,,2,1,3,0,B-1,1,,1,2021-03-24 16:06:59,5,2025-03-23 10:02:04,5.0
149,29d04411-8c8d-11eb-939b-002590fd1374,1,Combi-Yaturu 22mm,,976*,,,89.0,3950.0,2880.0,1,,,1,1,3,0,P-1,1,,1,2021-03-24 16:08:35,5,2024-03-15 11:29:02,5.0
150,4c94e869-8c8d-11eb-939b-002590fd1374,1,Combi-Yaturu 24mm Inco(HCSPA-241),,969*,,,89.0,990.0,625.0,1,,,1,1,2,0,B-1,1,,1,2021-03-24 16:09:33,5,2025-02-07 07:09:59,5.0
151,6a4097b1-8c8d-11eb-939b-002590fd1374,1,Combi-Yaturu 26mm Inco(ST-26mm),,977,,,6.0,1150.0,641.0,1,,,0,1,1,0,P-1,1,,1,2021-03-24 16:10:23,5,2023-10-21 08:40:46,5.0
152,cad29ad5-8c8d-11eb-939b-002590fd1374,1,Combi-yaturu 27mm Inco(HCSPA-271),,edit,,,6.0,1350.0,679.0,1,,,0,1,1,0,All,1,,1,2021-03-24 16:13:05,5,2025-02-04 10:57:26,5.0
153,ef73341a-8c8d-11eb-939b-002590fd1374,1,Combi-Yaturu 32mm Inco,,ST-32mm,,,6.0,1650.0,893.0,1,,,0,1,4,0,All,1,,1,2021-03-24 16:14:06,5,2021-08-13 07:10:47,5.0
154,0f47bbcc-8c8e-11eb-939b-002590fd1374,1,Combi-Yaturu 33mm inco(HCSPA-331),,981,,,6.0,1795.0,1125.0,1,,,0,1,2,0,B-1,1,,1,2021-03-24 16:15:00,5,2025-03-15 03:07:12,5.0
155,2d52157d-8c8e-11eb-939b-002590fd1374,1,Combi-Yaturu 34mm Inco,,ST-34mm,,,6.0,1795.0,1125.0,1,,,0,1,4,0,All,1,,1,2021-03-24 16:15:50,5,2021-07-24 10:30:47,5.0
156,4f56b308-8c91-11eb-939b-002590fd1374,1,Hydraulic Floor Jack 3 Ton HFJ-302,,1277*,,,42.0,15500.0,10575.0,1,,,0,1,1,0,All,1,,1,2021-03-24 16:38:15,5,2024-03-03 05:35:00,5.0
157,97e918e0-8c91-11eb-939b-002590fd1374,1,Puller Inner,,999*,,,59.0,6850.0,4950.0,1,,,1,1,2,0,All,1,,1,2021-03-24 16:40:17,5,2024-09-06 05:18:42,5.0
158,c3dfc577-8c91-11eb-939b-002590fd1374,1,G Clamps 6(HGC-0106),,1000,,,43.0,1795.0,1045.0,1,,,0,1,2,0,All,1,,1,2021-03-24 16:41:31,5,2021-10-02 08:56:15,5.0
159,01882b8e-8c92-11eb-939b-002590fd1374,1,Glouse,,HGVN-01,,,260.0,595.0,261.0,1,,,1,1,1,0,All,1,,1,2021-03-24 16:43:14,5,2022-09-13 21:03:45,5.0
160,55234e49-8c92-11eb-939b-002590fd1374,1,Hacksaw Frame 300mm/12(HHF-3028),,re entry,,,77.0,795.0,403.0,1,,,0,1,0,0,All,1,,1,2021-03-24 16:45:35,5,2023-04-05 20:01:55,5.0
161,9ff12e32-8c92-11eb-939b-002590fd1374,1,Aj Wrinch-12-Fix,,996*,,,46.0,5650.0,4050.0,1,,,3,1,1,0,B-1,1,,1,2021-03-24 16:47:40,5,2024-05-21 18:17:45,5.0
162,faa8353d-8c92-11eb-939b-002590fd1374,1,Aj Wrinch-12-Fix,,995*,,,46.0,4650.0,3375.0,1,,,2,1,2,0,B-1,1,,1,2021-03-24 16:50:12,5,2024-07-16 09:32:38,5.0
163,40f46276-8c93-11eb-939b-002590fd1374,1,Socket Set 1/2,,HKTS-0243,,,77.0,7950.0,6575.0,1,,,0,1,1,0,All,1,,1,2021-03-24 16:52:10,5,2023-04-05 20:02:12,5.0
164,c3b7b460-8c93-11eb-939b-002590fd1374,1,Long Nose Pliers 6(HLNP-28168),,933,,,18.0,850.0,465.0,1,,,-4,1,2,0,N-1,1,,1,2021-03-24 16:55:50,5,2025-02-25 11:52:35,5.0
165,f4d83156-8c93-11eb-939b-002590fd1374,1,Pipewrench 8,,HPW-0808,,,77.0,795.0,513.0,1,,,0,1,1,0,All,1,,1,2021-03-24 16:57:12,5,2023-04-05 20:03:05,5.0
166,225fef6b-8c94-11eb-939b-002590fd1374,1,Pipewrench 10,,HPW-0810,,,77.0,990.0,650.0,1,,,0,1,1,0,All,1,,1,2021-03-24 16:58:28,5,2023-04-05 20:02:42,5.0
167,5110d688-8c94-11eb-939b-002590fd1374,1,Pipewrench 18,,HPW-0818,,,77.0,1790.0,1296.0,1,,,0,1,1,0,All,1,,1,2021-03-24 16:59:47,5,2023-04-05 20:02:50,5.0
168,881613af-8c94-11eb-939b-002590fd1374,1,Pipewrench 24,,HPW-0824,,,77.0,3150.0,2137.0,1,,,0,1,1,0,All,1,,1,2021-03-24 17:01:19,5,2023-04-05 20:02:58,5.0
169,ac0837c0-8c94-11eb-939b-002590fd1374,1,Pipe wrench 36-INGCO,,3477*(HPW-0836),,,9.0,8900.0,5000.0,1,,,0,1,1,0,T-3,1,,1,2021-03-24 17:02:19,5,2023-07-26 19:32:21,5.0
170,cd8710ad-8c95-11eb-939b-002590fd1374,1,Hand Reveter 10.5,,HR-104,,,1.0,850.0,522.0,1,,,1,1,1,0,All,1,,1,2021-03-24 17:10:25,5,2021-05-19 12:09:00,5.0
171,2fb3ae70-8c96-11eb-939b-002590fd1374,1,1/4 Ratchet Wrench 158mm 45T,,HRTH-0814,,,50.0,1150.0,641.0,1,,,0,1,1,0,All,1,,1,2021-03-24 17:13:10,5,2021-08-18 06:29:15,5.0
172,8e0638bd-8c96-11eb-939b-002590fd1374,1,Ratchet Wrench 1/2 260mm,,HRTH-8412,,,77.0,2350.0,1425.0,1,,,0,1,1,0,All,1,,1,2021-03-24 17:15:48,5,2023-04-05 20:03:11,5.0
173,c40c48c3-8c96-11eb-939b-002590fd1374,1,Test Pensil 3X140mm(DBPL-0402),,943,,,282.0,175.0,99.0,1,,,3,1,5,0,All,1,,1,2021-03-24 17:17:19,5,2023-01-31 21:11:47,5.0
174,03053ab1-8c97-11eb-939b-002590fd1374,1,Safety Goggles(HSG-04),,930*,,,52.0,495.0,205.0,1,,,58,1,3,0,N-1,1,,1,2021-03-24 17:19:04,5,2025-03-15 03:19:48,5.0
175,2c8f54a3-8c97-11eb-939b-002590fd1374,1,Wood Chisel 6mm(HWC-0806),,931,,,8.0,795.0,361.0,1,,,0,1,2,0,P-1,1,,1,2021-03-24 17:20:14,5,2024-12-28 09:40:48,5.0
176,3348580e-8c9a-11eb-939b-002590fd1374,1,Ingco Ultri Knife Aum Body,,942,,,50.0,680.0,376.0,1,,,9,1,3,0,All,1,,1,2021-03-24 17:41:54,5,2025-02-15 08:26:44,5.0
177,dfb338c9-8d37-11eb-939b-002590fd1374,1,Brush Cuter Gard,,WH-013,,,94.0,590.0,295.0,1,,,7,1,1,0,T-5,1,,1,2021-03-25 12:30:33,5,2025-01-21 12:33:18,5.0
178,1754ccf6-8d38-11eb-939b-002590fd1374,1,Brush Cuter Gard,,re entry,,,94.0,690.0,390.0,1,,,0,1,1,0,All,1,,1,2021-03-25 12:32:06,5,2022-09-15 17:30:05,5.0
179,682e627b-8d38-11eb-939b-002590fd1374,1,Chain,,AZ-24-C2,,,77.0,2700.0,2700.0,1,,,0,1,1,0,All,1,,1,2021-03-25 12:34:22,5,2023-04-05 20:01:09,5.0
180,95a3c611-8d38-11eb-939b-002590fd1374,1,Wheel Brush 30x32,,1490*,,,56.0,6500.0,3250.0,1,,,2,1,1,0,B-2,1,,1,2021-03-25 12:35:38,5,2024-12-12 12:29:05,5.0
181,ca085b6c-8d38-11eb-939b-002590fd1374,1,chain lock,,1440*,,,90.0,1150.0,725.0,1,,,6,1,3,0,All,1,,1,2021-03-25 12:37:06,5,2025-03-07 11:03:59,5.0
182,e8fc1090-8d39-11eb-939b-002590fd1374,1, W/B 1K Floor Paint Red  500ml Robb,,1737*,,,261.0,2700.0,1215.0,1,,,12,1,1,0,All,1,,1,2021-03-25 12:45:08,5,2025-02-20 11:37:21,5.0
183,18691fc2-8d3a-11eb-939b-002590fd1374,1,Dabal Garde Chain ,,HQ-247384,,,77.0,3625.0,3625.0,1,,,0,1,1,0,All,1,,1,2021-03-25 12:46:27,5,2023-04-05 20:01:45,5.0
184,ab06da8f-8d3a-11eb-939b-002590fd1374,1,Oregon Peeri PN-70503T,,1246,,,76.0,450.0,247.0,1,,,3,1,1,0,K-37,1,,1,2021-03-25 12:50:33,5,2024-11-16 09:54:31,5.0
185,eebb5dc1-8d3a-11eb-939b-002590fd1374,1,Box Socket 10mm,,1334,,,100.0,390.0,190.0,1,,,5,1,4,0,U,1,,1,2021-03-25 12:52:27,5,2025-01-08 12:16:34,5.0
186,325b8898-8d3b-11eb-939b-002590fd1374,1,Box Socket 13mm Box-13mm,,1336*,,,100.0,480.0,230.0,1,,,23,1,4,0,U,1,,1,2021-03-25 12:54:20,5,2025-01-11 06:45:59,5.0
187,57800c6e-8d3b-11eb-939b-002590fd1374,1,Box Socket Box 14mm,,1337*,,,100.0,680.0,315.0,1,,,18,1,1,0,U,1,,1,2021-03-25 12:55:23,5,2025-03-01 07:05:54,5.0
188,221548a2-8d3c-11eb-939b-002590fd1374,1,Box Socket Box 15mm,,1338,,,100.0,295.0,150.0,1,,,19,1,1,0,U,1,,1,2021-03-25 13:01:02,5,2025-01-08 12:16:33,5.0
189,5eaeb769-8d3c-11eb-939b-002590fd1374,1,Box Socket 12mm,,1335,,,100.0,630.0,210.0,1,,,8,1,1,0,U,1,,1,2021-03-25 13:02:44,5,2025-01-08 12:16:34,5.0
190,ee617aad-8d3c-11eb-939b-002590fd1374,1,Box Socket Heavy 1 1/2 16MM,,1339*,,,100.0,360.0,239.0,1,,,2,1,1,0,U,1,,1,2021-03-25 13:06:45,5,2025-01-15 10:36:29,5.0
191,135d3270-8d3d-11eb-939b-002590fd1374,1,Box Socket Box 19mm,,1341*,,,100.0,880.0,550.0,1,,,3,1,1,0,U,1,,1,2021-03-25 13:07:47,5,2024-11-27 04:21:12,5.0
192,40921ad4-8d3d-11eb-939b-002590fd1374,1,Box Socket Box 20mm,,1343*,,,100.0,780.0,385.01,1,,,21,1,1,0,U,1,,1,2021-03-25 13:09:03,5,2025-03-01 07:05:54,5.0
193,7374f384-8d3d-11eb-939b-002590fd1374,1,Box Socket Box 21mm,,1345,,,100.0,720.0,385.01,1,,,3,1,1,0,U,1,,1,2021-03-25 13:10:28,5,2025-03-20 10:22:18,5.0
194,e8a7295a-8d3d-11eb-939b-002590fd1374,1,Box Socket Box 22mm,,1347*,,,100.0,850.0,420.0,1,,,4,1,1,0,All,1,,1,2021-03-25 13:13:45,5,2025-03-01 07:05:54,5.0
195,1031dba7-8d3e-11eb-939b-002590fd1374,1,Box Socket Box 27mm,,1354*,,,100.0,2600.0,1895.0,1,,,3,1,3,0,U,1,,1,2021-03-25 13:14:51,5,2023-09-14 12:25:45,5.0
196,ee650fad-8d3e-11eb-939b-002590fd1374,1,Box Socket Box 30mm,,1357*,,,100.0,1650.0,910.0,1,,,5,1,1,0,U,1,,1,2021-03-25 13:21:04,5,2025-03-21 04:31:20,5.0
197,2d7512fc-8d3f-11eb-939b-002590fd1374,1,Box Socket Box 33mm,,1358,,,100.0,4250.0,2400.0,1,,,2,1,1,0,U,1,,1,2021-03-25 13:22:50,5,2024-10-24 08:26:21,5.0
198,bfbfac64-8d3f-11eb-939b-002590fd1374,1,Box Socket Box 24mm,,1350*,,,100.0,880.0,455.0,1,,,11,1,3,0,U,1,,1,2021-03-25 13:26:55,5,2025-03-01 07:05:54,5.0
199,7c76c34a-8d40-11eb-939b-002590fd1374,1,Box Alankey HEXB-10mm CR,,1375*,,,150.0,2950.0,2200.0,1,,,2,1,1,0,U,1,,1,2021-03-25 13:32:11,5,2023-07-12 14:04:07,5.0
200,a8eb5971-8d40-11eb-939b-002590fd1374,1,Box Alankey HEXB-8mm CR,,1374*,,,150.0,2850.0,2100.0,1,,,3,1,1,0,U,1,,1,2021-03-25 13:33:26,5,2023-07-11 09:39:59,5.0
201,aa7ca4ce-8d41-11eb-939b-002590fd1374,1,Box Alankey HEXB-12mm CR,,1376,,,150.0,1850.0,1320.0,1,,,4,1,1,0,U,1,,1,2021-03-25 13:40:38,5,2023-07-11 20:00:45,5.0
202,f1da9f54-8d41-11eb-939b-002590fd1374,1,Box Alankey HEXB-14mm CR,,1377,,,150.0,1750.0,1150.0,1,,,3,1,1,0,U,1,,1,2021-03-25 13:42:38,5,2023-07-12 14:04:16,5.0
203,1322417e-8d42-11eb-939b-002590fd1374,1,Box Alankey HEXB-17mm CR,,1379*,,,150.0,3650.0,2720.0,1,,,3,1,1,0,U,1,,1,2021-03-25 13:43:34,5,2023-07-12 14:04:55,5.0
204,5644bb7b-8d42-11eb-939b-002590fd1374,1,Box Socket (24mm) ,,1351*,,,100.0,680.0,436.5,1,,,0,1,2,0,All,1,,1,2021-03-25 13:45:26,5,2025-01-08 12:16:33,5.0
205,815b6bb9-8d42-11eb-939b-002590fd1374,1,Box Socket BOX-99323,,1382*,,,100.0,2620.0,1950.0,1,,,0,1,1,0,U,1,,1,2021-03-25 13:46:38,5,2025-01-08 12:54:46,5.0
206,acc04358-8d42-11eb-939b-002590fd1374,1,Box Socket BOX-99325,,1383*,,,100.0,2820.0,2000.0,1,,,0,1,1,0,U,1,,1,2021-03-25 13:47:51,5,2023-08-14 03:36:03,5.0
207,d07d7f18-8d42-11eb-939b-002590fd1374,1,Assembly foam 1C,,1384*,,,341.0,3980.0,2799.99,1,,,3,1,1,0,All,1,,1,2021-03-25 13:48:51,5,2025-02-16 11:08:15,5.0
208,667fe129-8d43-11eb-939b-002590fd1374,1,Box Socket,,TK- BOX-27mm,,,100.0,1690.0,665.0,1,,,1,1,1,0,All,1,,1,2021-03-25 13:53:03,5,2021-07-24 15:09:04,5.0
209,91605fd8-8d43-11eb-939b-002590fd1374,1,Box Socket TK-BOX-28mm,,1355*,,,100.0,2980.0,1950.0,1,,,3,1,1,0,U,1,,1,2021-03-25 13:54:15,5,2024-03-22 04:26:27,5.0
210,f1f8aee9-8d43-11eb-939b-002590fd1374,1,Box Socket BOX-99329,,1389*,,,100.0,2840.0,1580.0,1,,,0,1,1,0,U,1,,1,2021-03-25 13:56:57,5,2025-01-08 12:54:46,5.0
211,1293074c-8d44-11eb-939b-002590fd1374,1,Box Socket TK-BOX-30mm,,1405,,,100.0,1750.0,1100.0,1,,,0,1,1,0,All,1,,1,2021-03-25 13:57:52,5,2021-09-29 07:34:15,5.0
212,407a3772-8d44-11eb-939b-002590fd1374,1,Box Socket BOX-99322,,1381,,,100.0,2100.0,1520.0,1,,,0,1,1,0,All,1,,1,2021-03-25 13:59:09,5,2021-12-09 06:12:55,5.0
213,82d63d76-8d44-11eb-939b-002590fd1374,1,Rench Handle AK-6230,,1299,,,22.0,1150.0,650.0,1,,,1,1,1,0,All,1,,1,2021-03-25 14:01:00,5,2023-04-06 17:39:18,5.0
214,cdbc4a20-8d44-11eb-939b-002590fd1374,1,3/4 L Handle Box China,,1291*,,,56.0,7500.0,6500.0,1,,,1,1,1,0,M-3,1,,1,2021-03-25 14:03:06,5,2024-01-16 11:07:01,5.0
215,f06c3cf1-8d44-11eb-939b-002590fd1374,1,Box Handle SLD-001,,1372,,,56.0,450.0,165.0,1,,,1,1,1,0,All,1,,1,2021-03-25 14:04:04,5,2021-12-01 04:24:50,5.0
216,2c7b33c9-8d45-11eb-939b-002590fd1374,1,Box Handle,,SE77-240,,,56.0,1650.0,965.0,1,,,1,1,1,0,All,1,,1,2021-03-25 14:05:45,5,2021-04-06 04:46:58,
217,56b0144c-8d45-11eb-939b-002590fd1374,1,Box Handle BOX-96-725-17mm,,1364*,,,274.0,2180.0,1440.0,1,,,4,1,1,0,U,1,,1,2021-03-25 14:06:55,5,2025-01-08 12:16:33,5.0
218,e81385b6-8d47-11eb-939b-002590fd1374,1,Box-L BOX-20-L,,1367*,,,56.0,1620.0,890.0,1,,,1,1,1,0,All,1,,1,2021-03-25 14:25:18,5,2022-09-13 22:44:20,5.0
219,c8bc522e-8d48-11eb-939b-002590fd1374,1,Box Socket BOX-17-L,,1363*,,,100.0,680.0,390.0,1,,,0,1,1,0,U,1,,1,2021-03-25 14:31:35,5,2023-11-04 10:10:52,5.0
220,1b982422-8d49-11eb-939b-002590fd1374,1,Box Socket Set 24 pcs CR-V,,1361,,,100.0,10650.0,8550.0,1,,,3,1,1,0,B-1,1,,1,2021-03-25 14:33:54,5,2025-03-20 06:04:56,5.0
221,a9f59465-8d49-11eb-939b-002590fd1374,1,Combi-Yaturu 30MM ,,ST-30mm,,,5.0,950.0,575.0,1,,,0,1,2,0,All,1,,1,2021-03-25 14:37:53,5,2022-04-07 09:14:52,5.0
222,d04e8627-8d49-11eb-939b-002590fd1374,1,Combi-Yaturu 36mm,,1400*,,,5.0,3950.0,2750.0,1,,,0,1,2,0,B-1,1,,1,2021-03-25 14:38:57,5,2025-03-20 07:25:27,5.0
223,fb13223e-8d49-11eb-939b-002590fd1374,1,Combi-Yaturu 27MM Inco ST-27mm,,1399,,,5.0,1990.0,1300.0,1,,,2,1,2,0,B-1,1,,1,2021-03-25 14:40:09,5,2024-05-22 08:45:29,5.0
224,2eb6d235-8d4a-11eb-939b-002590fd1374,1,Combi-Yaturu 26MM ST-26mm-n,,1397*,,,5.0,1650.0,975.0,1,,,5,1,2,0,B-1,1,,1,2021-03-25 14:41:36,5,2024-10-28 04:43:20,5.0
225,4aee5f2e-8d4a-11eb-939b-002590fd1374,1,Combi-Yaturu 12MM ST-26mm,,1398*,,,5.0,990.0,640.0,1,,,1,1,2,0,B-1,1,,1,2021-03-25 14:42:23,5,2024-05-22 08:49:01,5.0
226,69aa01c3-8d4a-11eb-939b-002590fd1374,1,Combi-Yaturu 25MM ST-25mm,,1396,,,5.0,625.0,350.0,1,,,0,1,2,0,P-1,1,,1,2021-03-25 14:43:15,5,2024-01-26 10:17:31,5.0
227,8f1687d3-8d4a-11eb-939b-002590fd1374,1,Combi-Yaturu 24MM ST-24mm,,1395,,,5.0,665.0,395.0,1,,,0,1,2,0,P-1,1,,1,2021-03-25 14:44:17,5,2022-10-24 12:16:09,5.0
228,a6c75397-8d4a-11eb-939b-002590fd1374,1,Combi-Yaturu 23MM ST-23mm,,1394,,,89.0,625.0,335.0,1,,,9,1,2,0,B-1,1,,1,2021-03-25 14:44:57,5,2024-05-22 08:56:32,5.0
229,c547a362-8d4a-11eb-939b-002590fd1374,1,Combi-Yaturu 21MM ST-21mm,,1392*,,,5.0,1650.0,775.0,1,,,3,1,2,0,B-1,1,,1,2021-03-25 14:45:48,5,2025-03-23 03:45:04,5.0
230,e2c4f944-8d4a-11eb-939b-002590fd1374,1,Combi-Yaturu 22MM ST-22mm,,1393*,,,5.0,880.0,560.0,1,,,8,1,2,0,B-1,1,,1,2021-03-25 14:46:38,5,2025-02-17 06:43:57,5.0
231,2704b88b-8d4b-11eb-939b-002590fd1374,1, PE+ Hammer Drill Bit 20X210,,1404*,,,177.0,2067.28,620.18,1,,,4,1,1,0,P-1,1,,1,2021-03-25 14:48:32,5,2023-08-20 07:39:00,5.0
232,43fed00b-8d4b-11eb-939b-002590fd1374,1,Combi-Yaturu 20MM ST-20mm,,1390,,,5.0,285.0,180.0,1,,,1,1,2,0,B-1,1,,1,2021-03-25 14:49:21,5,2024-05-21 17:01:59,5.0
233,5c019c63-8d4b-11eb-939b-002590fd1374,1,Combi-Yaturu 20MM ST-20,,1391,,,5.0,595.0,350.0,1,,,3,1,3,0,B-1,1,,1,2021-03-25 14:50:01,5,2024-09-20 11:33:30,5.0
234,833651c0-8d4b-11eb-939b-002590fd1374,1,Combi-Yaturu 19MM ,,1330*,,,5.0,860.0,545.0,1,,,7,1,4,0,All,1,,1,2021-03-25 14:51:07,5,2025-03-17 05:23:52,5.0
