supplier_invoice_id,supplier_invoice_ref,supplier_id,invoice_no,invoice_date,discount,invoice_total,return_total,paid_amount,product_count,payment_type_id,payment_status_id,status,created_at,created_user_id,updated_at,updated_user_id
147,d2250e2a-910d-11eb-939b-002590fd1374,1,,2021-03-30,0.0,550.0,0.0,550.0,1,3,3,1,2021-03-30 09:39:27,5,2021-05-08 08:41:05,
148,a218aeb0-9138-11eb-939b-002590fd1374,1,START-001,2021-03-30,0.0,1400.0,0.0,1400.0,1,3,3,1,2021-03-30 14:45:55,5,2021-05-08 08:29:32,
149,ab483de8-92db-11eb-939b-002590fd1374,1,START-001,2021-04-01,0.0,4400.0,0.0,4400.0,1,3,3,1,2021-04-01 16:45:25,5,2021-05-08 08:29:16,
150,54562d1a-9382-11eb-939b-002590fd1374,2,6257,2021-03-26,0.0,133955.0,5250.0,128705.0,32,3,2,1,2021-04-02 12:38:24,5,2021-04-23 11:35:44,
151,ee1c1734-9386-11eb-939b-002590fd1374,2,6258,2021-03-26,0.0,126805.0,23705.0,103100.0,35,3,2,1,2021-04-02 13:11:20,5,2021-04-23 11:27:57,
152,4216d4ac-9396-11eb-939b-002590fd1374,3,7196,2021-03-23,0.0,43000.0,21500.0,21500.0,1,3,2,1,2021-04-02 15:01:04,5,2021-05-08 06:26:48,
153,c6453efd-9396-11eb-939b-002590fd1374,3,7252,2021-03-24,0.0,11160.0,5330.0,5830.0,7,3,2,1,2021-04-02 15:04:45,5,2021-05-08 06:24:28,
154,73a004bc-939a-11eb-939b-002590fd1374,1,START-001,2021-04-02,0.0,4760.0,0.0,4760.0,1,3,3,1,2021-04-02 15:31:04,5,2021-05-08 08:28:47,
155,2b96093c-981c-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,170.0,0.0,170.0,1,3,3,1,2021-04-08 09:09:32,5,2021-05-08 08:27:58,
156,544e4284-981c-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,280.0,0.0,280.0,1,3,3,1,2021-04-08 09:10:41,5,2021-05-08 08:26:23,
157,931a500b-981c-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,1085.0,0.0,1085.0,1,3,3,1,2021-04-08 09:12:26,5,2021-05-08 08:25:47,
158,c0e54356-981c-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,1470.0,0.0,1470.0,1,3,3,1,2021-04-08 09:13:43,5,2021-05-08 07:17:12,
159,9bce4ba3-981d-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,600.0,0.0,600.0,1,3,3,1,2021-04-08 09:19:50,5,2021-05-08 07:16:13,
160,d39a8ae7-981e-11eb-939b-002590fd1374,1,,2021-04-08,0.0,295.0,0.0,295.0,1,3,3,1,2021-04-08 09:28:33,5,2021-05-08 07:15:27,
161,1d890fad-981f-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,130.0,0.0,130.0,1,3,3,1,2021-04-08 09:30:38,5,2021-05-08 07:15:15,
162,2748597b-982c-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,260.0,0.0,260.0,1,3,3,1,2021-04-08 11:03:57,5,2021-05-08 07:15:05,
163,1fbb562a-982d-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,700.0,0.0,700.0,1,3,3,1,2021-04-08 11:10:54,5,2021-05-08 07:14:54,
164,63f4c54b-982d-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,600.0,0.0,600.0,1,3,3,1,2021-04-08 11:12:48,5,2021-05-08 07:14:44,
165,d99b4cad-982d-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,290.0,0.0,290.0,1,3,3,1,2021-04-08 11:16:05,5,2021-05-08 07:14:33,
166,379b34e5-982e-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,290.0,0.0,290.0,1,3,3,1,2021-04-08 11:18:43,5,2021-05-08 07:14:25,
167,ad35a5a9-982e-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,4160.0,0.0,4160.0,1,3,3,1,2021-04-08 11:22:00,5,2021-05-08 07:14:15,
168,f031cb51-982e-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,800.0,0.0,800.0,1,3,3,1,2021-04-08 11:23:53,5,2021-05-08 07:13:17,
169,73eb9af0-982f-11eb-939b-002590fd1374,1,START-001,2021-04-08,0.0,1960.0,0.0,1960.0,1,3,3,1,2021-04-08 11:27:34,5,2021-05-08 07:13:05,
170,b81b5aeb-982f-11eb-939b-002590fd1374,1,,2021-04-08,0.0,900.0,0.0,900.0,1,3,3,1,2021-04-08 11:29:28,5,2021-05-08 07:12:42,
171,c882f3b0-982f-11eb-939b-002590fd1374,1,,2021-04-08,0.0,2550.0,0.0,2550.0,1,3,3,1,2021-04-08 11:29:56,5,2021-05-08 07:12:34,
172,f15d75e9-982f-11eb-939b-002590fd1374,1,,2021-04-08,0.0,2650.0,0.0,2650.0,1,3,3,1,2021-04-08 11:31:05,5,2021-05-08 07:12:24,
173,1a4b8820-a1b5-11eb-939b-002590fd1374,2,6337,2021-04-08,0.0,100485.0,3100.0,97385.0,26,3,2,1,2021-04-20 14:16:36,5,2021-06-26 10:17:13,
174,bdaccc0c-a41c-11eb-8a3a-002590fd1374,1,,2021-04-23,0.0,255.0,0.0,255.0,1,3,3,1,2021-04-23 15:44:48,5,2021-05-08 07:12:16,
175,02342f88-a41e-11eb-8a3a-002590fd1374,1,,2021-04-23,0.0,365.0,0.0,365.0,1,3,3,1,2021-04-23 15:53:53,5,2021-05-08 07:12:08,
176,1b688ea0-a423-11eb-8a3a-002590fd1374,1,,2021-04-23,0.0,650.0,0.0,650.0,1,3,3,1,2021-04-23 16:30:23,5,2021-05-08 07:11:56,
177,3244d869-a64d-11eb-8a3a-002590fd1374,1,START-001,2021-04-26,0.0,155.0,0.0,155.0,1,3,3,1,2021-04-26 10:36:37,5,2021-05-08 07:11:45,
178,598a6cfc-a728-11eb-8a3a-002590fd1374,1,,2021-04-27,0.0,750.0,0.0,750.0,1,3,3,1,2021-04-27 12:45:21,5,2021-05-08 07:11:36,
179,e62f9b1c-a729-11eb-8a3a-002590fd1374,1,,2021-04-27,0.0,1500.0,0.0,1500.0,1,3,3,1,2021-04-27 12:56:27,5,2021-05-08 07:11:28,
180,7d2f8497-a72c-11eb-8a3a-002590fd1374,1,START-001,2021-04-27,0.0,1050.0,0.0,1050.0,1,3,3,1,2021-04-27 13:14:59,5,2021-05-08 07:10:18,
181,e43ad1fa-a72c-11eb-8a3a-002590fd1374,1,,2021-04-27,0.0,1695.0,0.0,1695.0,1,3,3,1,2021-04-27 13:17:52,5,2021-05-08 04:52:43,
182,90a38285-a73f-11eb-8a3a-002590fd1374,1,,2021-04-27,0.0,255.0,0.0,255.0,1,3,3,1,2021-04-27 15:31:32,5,2021-05-08 04:52:35,
183,b81487b2-a7d4-11eb-8a3a-002590fd1374,3,7835,2021-04-24,0.0,3880.0,0.0,3880.0,6,3,3,1,2021-04-28 09:19:12,5,2021-10-01 11:41:13,
184,5ed1402c-a7d5-11eb-8a3a-002590fd1374,3,7834,2021-04-24,0.0,26000.0,0.0,26000.0,1,3,3,1,2021-04-28 09:23:51,5,2021-10-01 11:40:35,
185,9c19adfb-afd1-11eb-9ec8-002590fd1374,1,START-001,2021-05-08,0.0,31500.0,0.0,31500.0,1,3,3,1,2021-05-08 13:17:16,5,2021-05-08 09:25:40,
186,bd8233b1-b152-11eb-9ec8-002590fd1374,6,2738-81,2021-05-09,0.0,39015.0,0.0,39015.0,14,3,3,1,2021-05-10 11:14:04,5,2021-05-13 08:26:52,
187,5d40a4db-b178-11eb-9ec8-002590fd1374,1,,2021-05-10,0.0,450.0,0.0,450.0,1,3,3,1,2021-05-10 15:43:24,5,2021-10-12 16:55:36,
188,7433de68-b22e-11eb-9ec8-002590fd1374,1,START-001,2021-05-11,0.0,2900.0,0.0,2900.0,1,3,3,1,2021-05-11 13:26:49,4,2021-10-12 16:55:28,
189,9d58d438-b236-11eb-9ec8-002590fd1374,2,6351,2021-05-05,0.0,63095.0,0.0,63095.0,14,3,3,1,2021-05-11 14:25:14,5,2021-06-26 10:16:16,
190,455a6148-b237-11eb-9ec8-002590fd1374,2,2461,2021-05-10,0.0,1775.0,0.0,1775.0,1,3,3,1,2021-05-11 14:29:56,5,2021-05-11 09:01:19,
191,1395507d-b24c-11eb-9ec8-002590fd1374,1,START-001,2021-05-11,0.0,300.0,0.0,300.0,1,3,3,1,2021-05-11 16:58:52,4,2021-10-12 16:55:18,
192,971c3f78-b256-11eb-9ec8-002590fd1374,5,A3571,2021-05-04,0.0,386040.0,725.0,385315.0,25,3,2,1,2021-05-11 18:14:06,4,2021-05-11 12:46:59,
193,e73c68d4-b31c-11eb-9ec8-002590fd1374,5,A3570,2021-05-02,0.0,2291515.0,46980.0,2244535.0,127,3,2,1,2021-05-12 17:53:40,5,2021-05-13 08:25:41,
194,8414adba-b321-11eb-9ec8-002590fd1374,1,,2021-05-12,0.0,9900.0,0.0,9900.0,1,3,3,1,2021-05-12 18:26:41,5,2021-10-12 16:55:10,
195,68ea8107-b3b5-11eb-9ec8-002590fd1374,7,005,2021-05-03,0.0,114640.0,12400.0,102240.0,20,3,2,1,2021-05-13 12:05:20,5,2021-05-13 08:11:38,
196,5d0108e0-b3b6-11eb-9ec8-002590fd1374,7,006,2021-05-03,0.0,109302.0,0.0,109302.0,18,3,3,1,2021-05-13 12:12:10,5,2021-05-13 08:11:26,
197,f6251ec5-b3b6-11eb-9ec8-002590fd1374,7,007,2021-05-03,0.0,96050.0,0.0,96050.0,12,3,3,1,2021-05-13 12:16:26,5,2021-05-13 08:11:12,
198,69f0697e-b3b7-11eb-9ec8-002590fd1374,7,0413,2021-05-03,0.0,40250.0,5930.0,34320.0,13,3,2,1,2021-05-13 12:19:41,5,2021-05-13 08:10:59,
199,497f11c7-b3b8-11eb-9ec8-002590fd1374,7,0414,2021-05-03,0.0,316045.0,520.0,315525.0,13,3,2,1,2021-05-13 12:25:56,5,2021-05-13 08:10:37,
200,2e60083a-b3b9-11eb-9ec8-002590fd1374,7,0416,2021-05-03,0.0,130178.0,0.0,130178.0,11,3,3,1,2021-05-13 12:32:20,5,2021-05-13 08:10:19,
201,78eda55c-b3ba-11eb-9ec8-002590fd1374,7,0417,2021-05-03,0.0,55434.0,22249.0,33185.0,9,3,2,1,2021-05-13 12:41:34,5,2021-05-13 08:10:07,
202,1c68698e-b3c2-11eb-9ec8-002590fd1374,7,008,2021-05-03,0.0,66560.0,0.0,66560.0,6,3,3,1,2021-05-13 13:36:15,5,2021-10-11 12:28:15,
203,69b99779-b6d8-11eb-8815-002590fd1374,1,,2021-05-17,0.0,1850.0,0.0,1850.0,1,3,3,1,2021-05-17 11:53:31,5,2021-10-11 13:08:21,
204,78c7b200-b6da-11eb-8815-002590fd1374,1,,2021-05-17,0.0,650.0,0.0,650.0,1,3,3,1,2021-05-17 12:08:15,5,2021-10-11 13:08:14,
205,0013f24e-b6df-11eb-8815-002590fd1374,3,8144,2021-05-10,0.0,11025.0,0.0,11025.0,1,3,3,1,2021-05-17 12:40:40,5,2021-10-01 11:43:00,
206,5d61fb0b-b6f6-11eb-8815-002590fd1374,8,463512,2021-05-17,0.0,16424.87,0.0,16424.87,3,3,3,1,2021-05-17 15:27:55,5,2021-05-17 09:58:23,
207,53319daa-b897-11eb-8815-002590fd1374,2,6387,2021-05-19,0.0,93965.0,0.0,93965.0,13,3,3,1,2021-05-19 17:12:34,5,2021-06-26 10:12:37,
208,66455e90-b926-11eb-8815-002590fd1374,3,0955,2021-05-18,0.0,19850.0,0.0,19850.0,1,3,3,1,2021-05-20 10:16:42,5,2021-10-01 11:46:48,
209,f6dee64a-b926-11eb-8815-002590fd1374,3,8289,2021-05-18,0.0,14650.0,0.0,14650.0,4,3,3,1,2021-05-20 10:20:45,5,2021-10-01 11:44:08,
210,155f4a65-b927-11eb-8815-002590fd1374,3,8287,2021-05-18,0.0,4850.0,0.0,4850.0,1,3,3,1,2021-05-20 10:21:36,5,2021-10-01 11:45:39,
211,2e5c59f9-b927-11eb-8815-002590fd1374,3,8286,2021-05-18,0.0,26000.0,0.0,26000.0,1,3,3,1,2021-05-20 10:22:18,5,2021-10-01 11:44:35,
212,b92f6058-d668-11eb-a68c-002590fd1374,2,591492,2021-05-25,0.0,8850.0,0.0,8850.0,2,3,3,1,2021-06-26 15:54:39,5,2021-08-03 10:54:05,
213,e7967c3f-d963-11eb-8322-002590fd1374,1,START-001,2021-06-30,0.0,432.0,0.0,432.0,1,3,3,1,2021-06-30 10:57:43,5,2021-10-11 13:08:06,
214,1a0a2972-dbd1-11eb-8322-002590fd1374,2,6553,2021-06-30,0.0,160370.0,0.0,160370.0,10,3,3,1,2021-07-03 13:04:19,5,2021-08-03 10:54:38,
215,a10b5d38-dbd1-11eb-8322-002590fd1374,2,6561,2021-06-30,0.0,3200.0,0.0,3200.0,2,3,3,1,2021-07-03 13:08:06,5,2021-08-03 10:55:11,
216,a64a8491-dbd3-11eb-8322-002590fd1374,1,,2021-07-03,0.0,2150.0,0.0,2150.0,1,3,3,1,2021-07-03 13:22:34,5,2021-10-11 13:07:58,
217,9c7d75fb-dbd4-11eb-8322-002590fd1374,1,,2021-07-03,0.0,650.0,0.0,650.0,1,3,3,1,2021-07-03 13:29:27,5,2021-10-11 13:07:48,
218,a6463630-dd7b-11eb-8322-002590fd1374,1,,2021-07-05,0.0,20979.0,0.0,20979.0,1,3,3,1,2021-07-05 15:57:37,4,2021-10-11 13:07:41,
219,01e34832-dd80-11eb-8322-002590fd1374,1,START-001,2021-07-05,0.0,98000.0,0.0,98000.0,1,3,3,1,2021-07-05 16:28:49,4,2021-10-11 13:07:28,
220,3b29f8a7-dfe4-11eb-8322-002590fd1374,1,,2021-07-08,0.0,10450.0,0.0,10450.0,1,3,3,1,2021-07-08 17:31:11,5,2021-10-11 13:06:49,
221,54ddf0c7-dfe4-11eb-8322-002590fd1374,1,,2021-07-08,0.0,126500.0,0.0,126500.0,1,3,3,1,2021-07-08 17:31:55,5,2021-10-11 13:06:40,
222,f0502e47-e094-11eb-8322-002590fd1374,1,,2021-07-09,0.0,3575.0,0.0,3575.0,1,3,3,1,2021-07-09 14:36:05,5,2021-10-11 13:06:28,
223,f4b0e1fc-e097-11eb-8322-002590fd1374,1,,2021-07-09,0.0,86900.0,0.0,86900.0,1,3,3,1,2021-07-09 14:57:40,5,2021-10-11 13:06:19,
224,9354b3f2-e0ac-11eb-8322-002590fd1374,1,,2021-07-09,0.0,495000.0,0.0,495000.0,1,3,3,1,2021-07-09 17:25:17,5,2021-10-11 13:06:10,
225,093bfe91-e131-11eb-8322-002590fd1374,1,,2021-07-10,0.0,52800.0,0.0,52800.0,1,3,3,1,2021-07-10 09:13:27,5,2021-10-11 13:06:00,
226,c61d29ac-e136-11eb-8322-002590fd1374,1,,2021-07-10,0.0,765600.0,0.0,765600.0,1,3,3,1,2021-07-10 09:54:31,5,2021-08-03 07:10:07,
227,90223a47-e144-11eb-8322-002590fd1374,1,START-001,2021-07-10,0.0,34500.0,0.0,34500.0,1,3,3,1,2021-07-10 11:33:14,5,2021-08-03 07:10:25,
228,c802b021-e166-11eb-8322-002590fd1374,1,,2021-07-10,0.0,9660.0,0.0,9660.0,1,3,3,1,2021-07-10 15:38:10,5,2021-08-03 07:10:34,
229,094273c2-e167-11eb-8322-002590fd1374,1,,2021-07-10,0.0,9660.0,0.0,9660.0,1,3,3,1,2021-07-10 15:39:59,5,2021-08-03 07:10:41,
230,7b1aabb2-e16c-11eb-8322-002590fd1374,1,,2021-07-10,0.0,29040.0,0.0,29040.0,1,3,3,1,2021-07-10 16:18:58,5,2021-08-03 07:10:51,
231,4b44d274-e16d-11eb-8322-002590fd1374,1,,2021-07-10,0.0,17820.0,0.0,17820.0,1,3,3,1,2021-07-10 16:24:47,5,2021-10-12 16:54:54,
232,747a0359-e16e-11eb-8322-002590fd1374,1,,2021-07-10,0.0,7242750.0,0.0,7242750.0,1,3,3,1,2021-07-10 16:33:05,5,2021-10-12 16:54:45,
233,8f159fcd-e16f-11eb-8322-002590fd1374,1,,2021-07-10,0.0,6243750.0,0.0,6243750.0,1,3,3,1,2021-07-10 16:41:00,5,2021-10-12 16:54:34,
234,ce82bf96-e220-11eb-8322-002590fd1374,1,,2021-07-11,0.0,1526500.0,0.0,1526500.0,1,3,3,1,2021-07-11 13:49:46,5,2021-10-12 16:54:25,
235,40aa5ab9-e331-11eb-8322-002590fd1374,1,,2021-07-12,0.0,7245.0,0.0,7245.0,1,3,3,1,2021-07-12 22:19:58,5,2021-10-12 16:54:16,
236,743e4061-e331-11eb-8322-002590fd1374,1,,2021-07-12,0.0,7245.0,0.0,7245.0,1,3,3,1,2021-07-12 22:21:25,5,2021-10-12 16:54:07,
237,4c5cc5a6-e335-11eb-8322-002590fd1374,1,,2021-07-12,0.0,52800.0,0.0,52800.0,1,3,3,1,2021-07-12 22:48:55,5,2021-10-12 16:53:54,
238,6ec1987d-e463-11eb-8322-002590fd1374,10,137706,2021-07-14,0.0,90491.2497515,0.0,90491.2497515,17,3,3,1,2021-07-14 10:51:39,5,2021-07-17 06:40:25,
239,469f2219-e464-11eb-8322-002590fd1374,10,137707,2021-07-09,0.0,2250.0,0.0,2250.0,1,3,3,1,2021-07-14 10:57:41,5,2021-07-17 06:41:08,
240,e4b21215-e471-11eb-8322-002590fd1374,9,21-1975,2021-07-08,0.0,168197.5,0.0,168197.5,9,3,3,1,2021-07-14 12:35:10,5,2021-07-14 07:23:06,
241,aea8b2ff-e472-11eb-8322-002590fd1374,9,21-1979,2021-07-08,0.0,65835.0,0.0,65835.0,2,3,3,1,2021-07-14 12:40:48,5,2021-07-14 07:23:37,
242,de4241cb-e473-11eb-8322-002590fd1374,9,21-0276,2021-07-08,0.0,266400.89999999997,0.0,266400.9,2,3,3,1,2021-07-14 12:49:18,5,2021-07-14 07:25:36,
243,7440d347-e47a-11eb-8322-002590fd1374,3,1079,2021-07-05,0.0,17865.0,0.0,17865.0,1,3,3,1,2021-07-14 13:36:26,5,2021-07-14 08:08:17,
244,361a23ff-e480-11eb-8322-002590fd1374,11,020717728,2021-07-09,0.0,54487.5,0.0,54487.5,5,3,3,1,2021-07-14 14:17:39,5,2021-07-14 08:55:02,
245,29772d82-e496-11eb-8322-002590fd1374,12,02932,2021-07-10,0.0,41285.0,0.0,41285.0,11,3,3,1,2021-07-14 16:54:47,5,2021-07-14 11:25:56,
246,a4440234-e52e-11eb-8322-002590fd1374,11,20717727,2021-07-09,0.0,591720.94,0.0,591720.94,66,3,3,1,2021-07-15 11:06:14,5,2021-07-15 05:36:59,
247,aa6de099-e6f8-11eb-8322-002590fd1374,11,203013949,2021-07-12,0.0,143705.13,663.0,143042.13,22,3,2,1,2021-07-17 17:44:50,5,2021-07-17 12:20:33,
248,ede33ffc-e6f8-11eb-8322-002590fd1374,11,203013950,2021-07-12,0.0,46552.5,0.0,46552.5,9,3,3,1,2021-07-17 17:46:43,5,2021-07-17 12:20:09,
249,5bbb3e26-e6f9-11eb-8322-002590fd1374,11,98007520,2021-07-10,0.0,99147.79999999999,0.0,99147.8,2,3,3,1,2021-07-17 17:49:48,5,2021-09-25 06:32:00,
250,2706b95d-e7a1-11eb-8322-002590fd1374,1,,2021-07-18,0.0,39750.0,0.0,39750.0,1,3,3,1,2021-07-18 13:50:54,5,2021-08-03 07:09:19,
251,71992610-e860-11eb-8322-002590fd1374,9,21-2226,2021-07-16,0.0,62988.45,3800.0,59188.45,6,3,2,1,2021-07-19 12:40:10,5,2021-08-03 05:53:36,
252,7b1d3c3f-e860-11eb-8322-002590fd1374,8,12D5495027S018048,2021-07-17,0.0,252908.0,0.0,252908.0,14,3,3,1,2021-07-19 12:40:26,5,2021-07-19 07:11:04,
253,7b80b0d5-e861-11eb-8322-002590fd1374,9,21-2227,2021-07-16,0.0,213007.5,0.0,213007.5,4,3,3,1,2021-07-19 12:47:36,5,2021-08-03 05:53:53,
254,95b861a3-e861-11eb-8322-002590fd1374,9,21-2227,2021-07-16,0.0,426.01,0.0,426.01,1,3,3,1,2021-07-19 12:48:20,5,2021-08-03 05:54:12,
255,4b42bd6d-e862-11eb-8322-002590fd1374,9,21-2214,2021-07-16,0.0,34350.0,0.0,34350.0,2,3,3,1,2021-07-19 12:53:25,5,2021-08-03 05:59:20,
256,7c13c7de-e863-11eb-8322-002590fd1374,9,21-0319,2021-07-16,0.0,14599.0,0.0,14599.0,1,3,3,1,2021-07-19 13:01:56,5,2021-08-03 05:59:30,
257,fc88b153-e863-11eb-8322-002590fd1374,9,21-2223,2021-07-16,0.0,174562.5,0.0,174562.5,1,3,3,1,2021-07-19 13:05:32,5,2021-08-03 06:00:03,
258,6a78c7eb-e86f-11eb-8322-002590fd1374,13,8007114,2021-07-12,0.0,134897.4,0.0,134897.4,10,3,3,1,2021-07-19 14:27:21,5,2021-07-19 11:23:56,
259,4096a55c-e882-11eb-8322-002590fd1374,13,8007115,2021-07-12,0.0,126663.0,0.0,126663.0,24,3,3,1,2021-07-19 16:42:11,5,2021-07-19 11:24:16,
260,2365a14d-e92b-11eb-8322-002590fd1374,1,,2021-07-20,0.0,6880.5,0.0,6880.5,1,3,3,1,2021-07-20 12:51:06,4,2021-08-03 07:09:10,
261,b8715610-e939-11eb-8322-002590fd1374,12,2952,2021-07-20,0.0,31600.0,0.0,31600.0,4,3,3,1,2021-07-20 14:35:28,5,2021-07-20 09:05:37,
262,c3d2ca41-e93e-11eb-8322-002590fd1374,1,,2021-07-20,0.0,4455.0,0.0,4455.0,1,3,3,1,2021-07-20 15:11:35,4,2021-08-03 07:08:56,
263,34984cfc-e941-11eb-8322-002590fd1374,14,10051425,2021-07-19,0.0,1548.72,0.0,1548.72,1,3,3,1,2021-07-20 15:29:03,5,2021-07-20 09:59:23,
264,ad6e1932-e947-11eb-8322-002590fd1374,14,10051326,2021-07-16,0.0,19659.475,0.0,19659.475,11,3,3,1,2021-07-20 16:15:22,5,2021-07-20 10:45:46,
265,843826bd-e948-11eb-8322-002590fd1374,1,START-001,2021-07-20,0.0,12000.0,0.0,12000.0,1,3,3,1,2021-07-20 16:21:23,4,2021-08-03 07:08:47,
266,c5f4e718-e949-11eb-8322-002590fd1374,1,,2021-07-20,0.0,29601.0,0.0,29601.0,1,3,3,1,2021-07-20 16:30:22,4,2021-08-03 07:08:39,
267,4886a150-e9c1-11eb-8322-002590fd1374,1,START-001,2021-07-21,0.0,10000.0,0.0,10000.0,1,3,3,1,2021-07-21 06:45:51,7,2021-08-03 07:08:28,
268,035a236a-e9e1-11eb-8322-002590fd1374,1,,2021-07-21,0.0,1125.0,0.0,1125.0,1,3,3,1,2021-07-21 10:32:59,4,2021-08-03 07:08:18,
269,a26b119c-e9f3-11eb-8322-002590fd1374,1,,2021-07-21,0.0,18130.0,0.0,18130.0,1,3,3,1,2021-07-21 12:46:16,5,2021-08-03 07:08:09,
270,d874a42a-e9f4-11eb-8322-002590fd1374,1,,2021-07-21,0.0,17500.0,0.0,17500.0,1,3,3,1,2021-07-21 12:54:56,5,2021-08-03 07:08:01,
271,13b32342-eae1-11eb-8322-002590fd1374,1,,2021-07-22,0.0,13200.0,0.0,13200.0,1,3,3,1,2021-07-22 17:05:55,5,2021-08-03 07:07:53,
272,8494f427-eb69-11eb-8322-002590fd1374,13,8007237,2021-07-20,0.0,80808.75,0.0,80808.75,5,3,3,1,2021-07-23 09:22:35,5,2021-07-23 03:53:09,
273,5b8df222-f036-11eb-a9da-002590fd1374,1,,2021-07-29,0.0,321300.0,0.0,321300.0,1,3,3,1,2021-07-29 11:59:40,4,2021-08-03 07:07:42,
274,9e7ad413-f047-11eb-a9da-002590fd1374,15,011,2021-07-29,0.0,4511999.99989733,0.0,4511999.9998973,3,3,3,1,2021-07-29 14:03:13,4,2021-07-29 08:33:43,
275,28f26c71-f29c-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,26950.0,0.0,26950.0,1,3,3,1,2021-08-01 13:13:21,5,2021-08-03 07:07:20,
276,f4b60534-f2a3-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,13785.0,0.0,13785.0,1,3,3,1,2021-08-01 14:09:08,5,2021-08-03 07:06:47,
277,581a5de3-f2a4-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,1200.0,0.0,1200.0,1,3,3,1,2021-08-01 14:11:55,5,2021-08-03 07:06:33,
278,9ec360d3-f2a4-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,14985.0,0.0,14985.0,1,3,3,1,2021-08-01 14:13:54,5,2021-08-03 07:06:25,
279,bd4370a5-f2a4-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,14440545.0,0.0,14440545.0,1,3,3,1,2021-08-01 14:14:45,5,2021-08-03 07:06:11,
280,fd2af2a6-f2a4-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,14685.3,0.0,14685.3,1,3,3,1,2021-08-01 14:16:32,5,2021-08-03 07:05:46,
281,22b48e0b-f2a5-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,14685.3,0.0,14685.3,1,3,3,1,2021-08-01 14:17:35,5,2021-08-03 07:05:34,
282,455f9aed-f2a5-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,14985.0,0.0,14985.0,1,3,3,1,2021-08-01 14:18:33,5,2021-08-03 07:05:22,
283,6d48a212-f2a5-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,14985.0,0.0,14985.0,1,3,3,1,2021-08-01 14:19:40,5,2021-08-03 07:05:10,
284,89b1385f-f2a5-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,14985.0,0.0,14985.0,1,3,3,1,2021-08-01 14:20:28,5,2021-08-03 07:04:55,
285,e28cc188-f2a5-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,23116.5,0.0,23116.5,1,3,3,1,2021-08-01 14:22:57,5,2021-08-03 07:04:43,
286,1f921eb0-f2a6-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,5390.0,0.0,5390.0,1,3,3,1,2021-08-01 14:24:39,5,2021-08-03 07:04:31,
287,7ae2cf31-f2a6-11eb-a9da-002590fd1374,1,,2021-08-01,0.0,47520.0,0.0,47520.0,1,3,3,1,2021-08-01 14:27:13,5,2021-08-03 07:04:22,
288,14ca2e3c-f392-11eb-a9da-002590fd1374,16,401/402,2021-08-02,0.0,254620.0,0.0,254620.0,25,3,3,1,2021-08-02 18:33:41,5,2021-08-04 04:54:37,
289,23fbdbf2-f41e-11eb-a9da-002590fd1374,9,2725,2021-08-03,0.0,155325.0,0.0,155325.0,1,3,3,1,2021-08-03 11:16:14,5,2021-08-03 05:46:35,
290,e0e2a6d3-f429-11eb-a9da-002590fd1374,17,AN2S/5247,2021-07-22,0.0,67686.5,0.0,67686.5,14,3,3,1,2021-08-03 12:40:16,5,2021-08-03 07:15:14,
291,24a01809-f42f-11eb-a9da-002590fd1374,18,1569006,2021-08-03,0.0,20559.835,0.0,20559.835,7,3,3,1,2021-08-03 13:17:57,5,2021-10-02 10:46:05,
292,a6ec7bb4-f42f-11eb-a9da-002590fd1374,18,1604813,2021-08-03,0.0,234500.0,0.0,234500.0,1,3,3,1,2021-08-03 13:21:35,5,2021-10-02 10:50:18,
293,dd348cf7-f439-11eb-a9da-002590fd1374,1,,2021-08-03,0.0,2360.0,0.0,2360.0,1,3,3,1,2021-08-03 14:34:41,5,2021-10-11 13:05:43,
294,5ff2bc50-f453-11eb-a9da-002590fd1374,1,,2021-08-03,0.0,8900.0,0.0,8900.0,1,3,3,1,2021-08-03 17:37:18,5,2021-10-11 13:05:35,
